2.067998	 1.461465	 5.128110	 1.073818
2.065780	 1.464687	 5.127544	 1.076505
2.063557	 1.467906	 5.126977	 1.079191
2.061329	 1.471121	 5.126408	 1.081877
2.059097	 1.474333	 5.125838	 1.084563
2.056859	 1.477541	 5.125267	 1.087248
2.054616	 1.480745	 5.124694	 1.089933
2.052369	 1.483946	 5.124119	 1.092618
2.050117	 1.487143	 5.123544	 1.095302
2.047860	 1.490337	 5.122966	 1.097986
2.045598	 1.493527	 5.122388	 1.100670
2.043332	 1.496713	 5.121808	 1.103354
2.041061	 1.499895	 5.121226	 1.106037
2.038784	 1.503074	 5.120644	 1.108720
2.036504	 1.506249	 5.120059	 1.111403
2.034218	 1.509421	 5.119474	 1.114085
2.031927	 1.512589	 5.118887	 1.116767
2.029632	 1.515753	 5.118298	 1.119449
2.027332	 1.518913	 5.117708	 1.122130
2.025027	 1.522070	 5.117117	 1.124811
2.022718	 1.525223	 5.116525	 1.127492
2.020403	 1.528372	 5.115930	 1.130173
2.018084	 1.531518	 5.115335	 1.132853
2.015761	 1.534660	 5.114738	 1.135533
2.013432	 1.537798	 5.114140	 1.138212
2.011099	 1.540932	 5.113540	 1.140892
2.008761	 1.544063	 5.112939	 1.143571
2.006418	 1.547190	 5.112336	 1.146249
2.004071	 1.550313	 5.111732	 1.148928
2.001719	 1.553432	 5.111127	 1.151606
1.999362	 1.556547	 5.110520	 1.154283
1.997001	 1.559659	 5.109912	 1.156961
1.994634	 1.562767	 5.109303	 1.159638
1.992264	 1.565871	 5.108692	 1.162314
1.989888	 1.568971	 5.108079	 1.164991
1.987508	 1.572067	 5.107465	 1.167667
1.985123	 1.575160	 5.106850	 1.170343
1.982733	 1.578249	 5.106234	 1.173018
1.980339	 1.581333	 5.105616	 1.175693
1.977940	 1.584414	 5.104996	 1.178368
1.975537	 1.587492	 5.104375	 1.181043
1.973129	 1.590565	 5.103753	 1.183717
1.970716	 1.593634	 5.103130	 1.186391
1.968299	 1.596700	 5.102504	 1.189064
1.965877	 1.599761	 5.101878	 1.191737
1.963450	 1.602819	 5.101250	 1.194410
1.961019	 1.605873	 5.100621	 1.197083
1.958583	 1.608923	 5.099990	 1.199755
1.956143	 1.611969	 5.099358	 1.202427
1.953698	 1.615011	 5.098725	 1.205099
1.951249	 1.618049	 5.098090	 1.207770
1.948794	 1.621083	 5.097454	 1.210441
1.946336	 1.624113	 5.096816	 1.213111
1.943873	 1.627140	 5.096177	 1.215782
1.941405	 1.630162	 5.095536	 1.218451
1.938932	 1.633180	 5.094895	 1.221121
1.936456	 1.636195	 5.094251	 1.223790
1.933974	 1.639205	 5.093607	 1.226459
1.931488	 1.642211	 5.092961	 1.229128
1.928998	 1.645214	 5.092313	 1.231796
1.926503	 1.648212	 5.091664	 1.234464
